Paket No;Uydu Statusu;Hata Kodu;Gonderme Saati;Basinc1;Basinc2;Yukseklik1;Yukseklik2;Irtifa Farki;Inis Hizi;Sicaklik;Pil Gerilimi;Latitude;Longitude;Altitude;Pitch;Roll;Yaw;RHRH;IoT S1 Data;IoT S2 Data;Takim No
6864;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6865;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6866;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6867;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6868;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6869;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6870;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6871;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6872;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6873;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6874;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6875;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6876;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6877;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6878;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6879;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6880;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6881;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6882;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6883;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6884;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6885;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6886;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6887;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6888;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6889;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6890;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6891;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6892;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6893;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6894;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6895;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6896;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6897;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6898;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6899;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6900;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6901;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6902;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6903;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6904;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6905;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6906;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6907;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6908;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6909;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6910;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6911;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6912;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6913;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6914;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6915;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6916;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6917;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6918;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6919;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6920;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6921;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6922;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6923;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6924;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6925;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6926;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6927;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6928;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6929;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6930;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6931;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6932;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6933;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6934;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6935;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6936;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6937;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6938;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6939;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6940;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6941;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6942;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6943;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6944;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6945;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6946;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6947;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6948;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6949;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6950;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6951;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6952;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6953;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6954;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6955;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6956;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6957;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6958;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6959;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6960;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6961;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6962;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6963;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6964;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6965;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6966;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6967;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6968;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6969;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6970;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6971;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6972;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6973;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6974;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6975;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6976;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6977;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6978;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6979;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6980;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6981;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6982;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6983;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6984;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6985;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6986;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6987;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6988;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6989;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6990;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6991;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6992;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6993;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6994;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6995;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6996;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6997;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6998;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
6999;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7000;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7001;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7002;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7003;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7004;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7005;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7006;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7007;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7008;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7009;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7010;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7011;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7012;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7013;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7014;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7015;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7016;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7017;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7018;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7019;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7020;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7021;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7022;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7023;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7024;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7025;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7026;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7027;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7028;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7029;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7030;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7031;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7032;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7033;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7034;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7035;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7036;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7037;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
7038;0;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.000000;0.000000;0.00;0.13;-0.69;-0.19;;0.00;0.00;613581
